Site,SiteTreatment,Treatment,Species,TAG,IndTag,SpruceDensity,AspenDensity,BirchDensity,WillowDensity,TotalDensity,Decid:conif,Height2013,Height2014,AnnHGr2014,Height2015,FinalHeightGr,AnnHGr,PosFinalHeightGr,PropHGr,PropHGr20142015,Basal2013,Basal2014,Basal2015,FinalBasalGr,PropBasalGr,DBH2013,DBH2014,DBH2015,CrownDepth2013,CrownDepth2014,CrownDepth2015,CrownWidth2013,CrownWidth2014,CrownWidth2015,CrownPerp2013,CrownPerp2014,CrownPerp2015,CrownWmean2014,CrownWmean2015,PropCrownWidthChange,PropCrownDepthChange,CrownRatio2014,CrownRatio2015,ChangeInCrownRatio,Winter2014Herb,Health2013,Health2014,Health2015,PastHerbivory2013,Alive2013,Alive2014,Alive2015,LeafLength2013,LeafLength2014,LeafLength2015,PropLeafChange,Winter2015Herb,LeafLengthAdjusted2015,AdjPropLeafChange,Height2017,Basal2017,DBH2017,CrownDepth2017,CrownWidth2017,CrownPerp2017,CrownWMean2017,Health,Alive2017,Notes,Browsed2017,FinalPropHeightChange,FinalPropBasalChange,FinalPropCrownD,FinalPropCrownW
BF86,BF86E,Exclosure,aspen,TA3,BF86ETA3,9.5,15.55,15,4.1,44.15,3.215789474,69,82,13,69,0,0.001,47.1,0,-15.85365854,7,7,7,0,0,na,na,na,na,39,22,na,18,45,na,17,10,17.5,27.5,57.14285714,-43.58974359,2.228571429,0.8,-1.428571429,0,na,2,3,0,1,1,1,na,31.6,50.9,61.07594937,0,35.63,12.75316456,74,6.8,na,44,23,10,16.5,2,1,,0,6.756756757,-2.941176471,11.36363636,-6.060606061
BF86,BF86E,Exclosure,aspen,TA4,BF86ETA4,9.5,15.55,15,4.1,44.15,3.215789474,43,46,3,46,3,1.5,50.1,6.976744186,0,4,4,5,1,25,na,na,na,na,26,18,na,18,12,na,9,7,13.5,9.5,-29.62962963,-30.76923077,1.925925926,1.894736842,-0.031189084,0,na,1,2,0,1,1,1,na,29.6,43.8,47.97297297,0,30.66,3.581081081,53,5,na,10,14,12,13,4,1,,0,18.86792453,20,-160,-3.846153846
BF86,BF86E,Exclosure,aspen,TA5,BF86ETA5,9.5,15.55,15,4.1,44.15,3.215789474,44,40,-4,37,-7,-3.5,40.1,-15.90909091,-7.5,4,4,4,0,0,na,na,na,na,26,20,na,15,10,na,10,8,12.5,9,-28,-23.07692308,2.08,2.222222222,0.142222222,0,na,2,1,0,1,1,1,na,23.9,39.2,64.0167364,0,27.44,14.81171548,37,5,na,16,9,5,7,4,1,,0,-18.91891892,20,-62.5,-78.57142857
BF86,BF86E,Exclosure,aspen,TA6,BF86ETA6,9.5,15.55,15,4.1,44.15,3.215789474,42,46,4,46,4,2,51.1,9.523809524,0,4,5,6,2,50,na,na,na,na,25,29,na,15,13,na,12,12,13.5,12.5,-7.407407407,16,1.851851852,2.32,0.468148148,0,na,1,0,0,1,1,1,na,31.8,34.4,8.176100629,0,24.08,-24.27672956,47,6.4,na,11,19,12,15.5,4,1,,0,10.63829787,37.5,-127.2727273,12.90322581
BF86,BF86E,Exclosure,aspen,TA7,BF86ETA7,9.5,15.55,15,4.1,44.15,3.215789474,29,30,1,29,0,0.001,47.1,0,-3.333333333,5,6,7,2,40,na,na,na,na,23,14,na,22,22,na,11,14,16.5,18,9.090909091,-39.13043478,1.393939394,0.777777778,-0.616161616,0,na,1,0,0,1,1,1,na,35.5,55.4,56.05633803,0,38.78,9.23943662,38,6.8,na,14,31,6,18.5,4,1,,0,23.68421053,26.47058824,-64.28571429,10.81081081
BF86,BF86E,Exclosure,aspen,TA8,BF86ETA8,9.5,15.55,15,4.1,44.15,3.215789474,19,18,-1,14,-5,-2.5,42.1,-26.31578947,-22.22222222,2,2,2,0,0,na,na,na,na,13,4,na,6,9,na,4,7,5,8,60,-69.23076923,2.6,0.5,-2.1,0,na,1,4,0,1,1,1,na,14.66666667,40.75,177.840909,0,28.525,94.48863632,8,2.6,na,2,5,4,4.5,3,1,,0,-137.5,23.07692308,-550,-11.11111111
BF86,BF86E,Exclosure,aspen,TA9,BF86ETA9,9.5,15.55,15,4.1,44.15,3.215789474,66,68,2,69,3,1.5,50.1,4.545454545,1.470588235,6,8,8,2,33.33333333,na,na,na,na,41,29,na,25,18,na,20,12,22.5,15,-33.33333333,-29.26829268,1.822222222,1.933333333,0.111111111,0,na,1,1,0,1,1,1,na,25.2,41.7,65.47619048,0,29.19,15.83333333,72,7.3,na,27,11,7,9,3,1,,0,8.333333333,17.80821918,-51.85185185,-150
BF72,BF72E,Exclosure,aspen,TA2,BF72ETA2,1.25,2.85,3.35,2.45,9.9,4.96,70,70,0,na,na,na,na,na,na,7,6,na,na,na,na,na,na,na,30,na,na,16,na,na,13,na,14.5,na,na,na,2.068965517,na,na,0,na,2,na,0,1,1,0,na,24.4,na,na,na,na,na,na,na,na,na,na,na,na,na,0,,0,na,na,na,na
BF79,BF79E,Exclosure,aspen,TA14,BF79ETA14,2.2,17.2,18.15,3.95,41.5,16.06818182,75,29,-46,na,na,na,na,na,na,7,1,na,na,na,na,na,na,na,18,na,na,6,na,na,5,na,5.5,na,na,na,3.272727273,na,na,0,na,0,na,0,1,1,0,na,24.33333333,na,na,na,na,na,na,na,na,na,na,na,na,na,0,,0,na,na,na,na
BF82,BF82E,Exclosure,aspen,TA17,BF82ETA17,8.65,13.05,14.95,14.4,51.05,3.23699422,42,14,-28,na,na,na,na,na,na,5,7,na,na,na,na,na,na,na,7,na,na,5,na,na,5,na,5,na,na,na,1.4,na,na,0,na,4,na,0,1,1,0,na,21.2,na,na,na,na,na,20,8,na,12,12,7,9.5,4,1,,0,-110,37.5,41.66666667,47.36842105
BF84,BF84E,Exclosure,aspen,TA9,BF84ETA9,7,1.9,0.85,1.1,10.85,0.392857143,48,na,na,na,na,na,na,na,na,5,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,1,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,,0,na,na,na,na
BF72,BF72C,Control,birch,PB11,BF72CPB11,2.7,5.9,5.75,3.6,17.95,4.314814815,112,141,29,167,55,27.5,102.1,49.10714286,18.43971631,10,14,16,6,60,na,1,4,na,121,146,na,66,75,na,53,58,59.5,66.5,11.76470588,20.66115702,2.033613445,2.195488722,0.161875277,0,na,1,2,0,1,1,1,na,44,69.4,57.72727273,0,69.4,57.72727273,236,20.3,8.1,216,88,86,87,4,1,,0,52.54237288,50.73891626,43.98148148,31.6091954
BF72,BF72C,Control,birch,PB12,BF72CPB12,2.7,5.9,5.75,3.6,17.95,4.314814815,76,90,14,103,27,13.5,74.1,35.52631579,14.44444444,8,14,11,3,37.5,na,na,na,na,61,67,na,62,50,na,44,39,53,44.5,-16.03773585,9.836065574,1.150943396,1.505617978,0.354674582,0,na,1,2,0,1,1,1,na,44.6,53.1,19.05829596,0,53.1,19.05829596,183,12.5,3.3,119,69,35,52,4,1,,0,58.46994536,36,48.7394958,-1.923076923
BF72,BF72C,Control,birch,PB14,BF72CPB14,2.7,5.9,5.75,3.6,17.95,4.314814815,110,150,40,194,84,42,131.1,76.36363636,29.33333333,10,14,20,10,100,na,2,4,na,125,146,na,62,58,na,27,43,44.5,50.5,13.48314607,16.8,2.808988764,2.891089109,0.082100345,0,na,1,1,0,1,1,1,na,55,54.9,-0.181818182,0,54.9,-0.181818182,268,18.2,8.4,227,35,30,32.5,4,1,,0,58.95522388,45.05494505,44.9339207,-36.92307692
BF72,BF72C,Control,birch,PB16,BF72CPB16,2.7,5.9,5.75,3.6,17.95,4.314814815,130,161,31,191,61,30.5,108.1,46.92307692,18.63354037,16,26,27,11,68.75,na,3,6,na,137,171,na,61,84,na,58,62,59.5,73,22.68907563,24.81751825,2.302521008,2.342465753,0.039944745,0,na,2,2,0,1,1,1,na,44.9,56.8,26.50334076,0,56.8,26.50334076,318,34.4,15.8,296,102,88,95,4,1,,0,59.11949686,53.48837209,53.71621622,37.36842105
BF72,BF72C,Control,birch,PB17,BF72CPB17,2.7,5.9,5.75,3.6,17.95,4.314814815,154,187,33,205,51,25.5,98.1,33.11688312,9.625668449,15,19,21,6,40,4,4,6,na,163,183,na,82,98,na,71,57,76.5,77.5,1.307189542,12.26993865,2.130718954,2.361290323,0.230571369,0,na,1,2,0,1,1,1,na,39.4,61.1,55.07614213,0,61.1,55.07614213,295,26.1,11.3,278,110,110,110,4,1,,0,47.79661017,42.52873563,41.36690647,30.45454545
BF72,BF72C,Control,birch,PB19,BF72CPB19,2.7,5.9,5.75,3.6,17.95,4.314814815,122,155,33,161,39,19.5,86.1,31.96721311,3.870967742,15,20,24,9,60,na,2,4,na,141,134,na,78,75,na,60,76,69,75.5,9.420289855,-4.964539007,2.043478261,1.774834437,-0.268643824,0,na,1,1,0,1,1,1,na,45.7,54,18.1619256,0,54,18.1619256,269,30.6,11.8,264,104,92,98,4,1,,0,54.64684015,50.98039216,46.59090909,29.59183673
BF72,BF72C,Control,birch,PB20,BF72CPB20,2.7,5.9,5.75,3.6,17.95,4.314814815,145,208,63,244,99,49.5,146.1,68.27586207,17.30769231,16,26,31,15,93.75,4,5,8,na,182,217,na,135,126,na,108,84,121.5,105,-13.58024691,19.23076923,1.497942387,2.066666667,0.56872428,0,na,1,1,0,1,1,1,na,53.9,57.9,7.421150278,0,57.9,7.421150278,305,38.5,15.2,285,164,109,136.5,4,1,,0,52.45901639,58.44155844,36.14035088,10.98901099
BF72,BF72C,Control,birch,PB5,BF72CPB5,2.7,5.9,5.75,3.6,17.95,4.314814815,87,121,34,166,79,39.5,126.1,90.8045977,37.19008264,11,17,19,8,72.72727273,na,na,3,na,88,135,na,75,71,na,41,43,58,57,-1.724137931,53.40909091,1.517241379,2.368421053,0.851179674,0,na,2,4,0,1,1,1,na,41.3,59.8,44.79418886,0,59.8,44.79418886,242,28.5,8.4,215,74,67,70.5,4,1,,0,64.04958678,61.40350877,59.06976744,17.73049645
BF72,BF72C,Control,birch,PB13,BF72CPB13,2.7,5.9,5.75,3.6,17.95,4.314814815,80,98,18,100,20,10,67.1,25,2.040816327,9,15,17,8,88.88888889,na,na,na,na,61,54,na,52,46,na,33,30,42.5,38,-10.58823529,-11.47540984,1.435294118,1.421052632,-0.014241486,0,na,2,2,1,1,1,1,na,44.7,56.2,25.72706935,0,56.2,25.72706935,114,17.6,na,81,48,33,40.5,4,1,,0,29.8245614,48.86363636,24.69135802,-4.938271605
BF72,BF72C,Control,birch,PB15,BF72CPB15,2.7,5.9,5.75,3.6,17.95,4.314814815,170,184,14,251,81,40.5,128.1,47.64705882,36.41304348,22,30,34,12,54.54545455,7,5,10,na,159,227,na,180,140,na,109,115,144.5,127.5,-11.76470588,42.7672956,1.100346021,1.780392157,0.680046136,0,na,1,1,1,1,1,1,na,61.3,68.6,11.908646,0,68.6,11.908646,350,44.1,19.5,322,154,98,126,4,1,,0,51.42857143,50.11337868,50.62111801,-14.68253968
BF76,BF76C,Control,birch,PB1,BF76CPB1,3.85,7.5,4.45,0.95,16.75,3.103896104,216,310,94,328,112,56,159.1,51.85185185,5.806451613,30,45,57,27,90,9,14,17,na,298,313,na,160,162,na,105,128,132.5,145,9.433962264,5.033557047,2.249056604,2.15862069,-0.090435914,0,na,1,2,0,1,1,1,na,53.1,55.5,4.519774011,0,55.5,4.519774011,390,39.6,28.3,341,147,128,137.5,4,1,,0,44.61538462,24.24242424,12.60997067,3.636363636
BF76,BF76C,Control,birch,PB10,BF76CPB10,3.85,7.5,4.45,0.95,16.75,3.103896104,263,324,61,367,104,52,151.1,39.54372624,13.27160494,29,46,50,21,72.4137931,15,23,26,na,284,301,na,128,166,na,95,138,111.5,152,36.32286996,5.985915493,2.547085202,1.980263158,-0.566822044,0,na,4,2,0,1,1,1,na,54.8,67.4,22.99270073,0,67.4,22.99270073,355,61.6,38.6,315,110,103,106.5,4,1,,0,25.91549296,52.92207792,9.841269841,-4.694835681
BF76,BF76C,Control,birch,PB14,BF76CPB14,3.85,7.5,4.45,0.95,16.75,3.103896104,123,170,47,184,61,30.5,108.1,49.59349593,8.235294118,8,14,14,6,75,na,4,5,na,128,132,na,50,66,na,28,49,39,57.5,47.43589744,3.125,3.282051282,2.295652174,-0.986399108,0,na,1,1,0,1,1,1,na,42.9,55.2,28.67132867,0,55.2,28.67132867,450,44.2,26.1,346,126,125,125.5,4,1,,0,72.66666667,81.90045249,63.00578035,68.92430279
BF76,BF76C,Control,birch,PB18,BF76CPB18,3.85,7.5,4.45,0.95,16.75,3.103896104,220,234,14,224,4,2,51.1,1.818181818,-4.273504274,15,16,17,2,13.33333333,6,8,9,na,191,137,na,67,79,na,57,44,62,61.5,-0.806451613,-28.27225131,3.080645161,2.227642276,-0.853002885,0,na,0,3,0,1,1,1,na,54.6,56.6,3.663003663,0,56.6,3.663003663,256,18.7,9.3,139,58,38,48,4,1,,0,14.0625,19.78609626,-37.41007194,-29.16666667
BF76,BF76C,Control,birch,PB19,BF76CPB19,3.85,7.5,4.45,0.95,16.75,3.103896104,280,322,42,354,74,37,121.1,26.42857143,9.937888199,22,30,32,10,45.45454545,15,18,18,na,249,238,na,92,85,na,85,78,88.5,81.5,-7.90960452,-4.417670683,2.813559322,2.920245399,0.106686077,0,na,1,1,0,1,1,1,na,61.9,67.8,9.531502423,0,67.8,9.531502423,377,33.4,21.5,127,90,80,85,4,1,,0,25.72944297,34.13173653,-96.06299213,-4.117647059
BF76,BF76C,Control,birch,PB3,BF76CPB3,3.85,7.5,4.45,0.95,16.75,3.103896104,144,182,38,203,59,29.5,106.1,40.97222222,11.53846154,10,18,19,9,90,1,5,6,na,142,160,na,77,62,na,40,44,58.5,53,-9.401709402,12.67605634,2.427350427,3.018867925,0.591517498,0,na,1,1,0,1,1,1,na,45.8,53.6,17.03056769,0,53.6,17.03056769,235,23,10.8,162,110,75,92.5,4,1,,0,38.72340426,56.52173913,12.34567901,36.75675676
BF76,BF76C,Control,birch,PB4,BF76CPB4,3.85,7.5,4.45,0.95,16.75,3.103896104,220,265,45,321,101,50.5,148.1,45.90909091,21.13207547,19,27,29,10,52.63157895,7,11,14,na,189,245,na,79,108,na,77,77,78,92.5,18.58974359,29.62962963,2.423076923,2.648648649,0.225571726,0,na,1,2,0,1,1,1,na,54.1,53.5,-1.109057301,0,53.5,-1.109057301,197,23.7,4.7,93,76,58,67,4,1,,0,-11.6751269,19.83122363,-103.2258065,-16.41791045
BF76,BF76C,Control,birch,PB5,BF76CPB5,3.85,7.5,4.45,0.95,16.75,3.103896104,330,357,27,409,79,39.5,126.1,23.93939394,14.56582633,34,50,50,16,47.05882353,21,24,27,na,257,310,na,133,140,na,92,91,112.5,115.5,2.666666667,20.62256809,2.284444444,2.683982684,0.39953824,0,na,2,1,0,1,1,1,na,45.6,59.2,29.8245614,0,59.2,29.8245614,527,60,36.6,370,150,120,135,4,1,,0,37.38140417,43.33333333,30.54054054,16.66666667
BF76,BF76C,Control,birch,PB6,BF76CPB6,3.85,7.5,4.45,0.95,16.75,3.103896104,106,135,29,143,37,18.5,84.1,34.90566038,5.925925926,6,12,11,5,83.33333333,na,na,1,na,123,73,na,48,40,na,40,31,44,35.5,-19.31818182,-40.6504065,2.795454545,2.056338028,-0.739116517,0,na,1,1,0,1,1,1,na,55.2,59.4,7.608695652,0,59.4,7.608695652,162,12,3.5,110,51,27,39,4,1,,0,34.56790123,50,-11.81818182,-12.82051282
BF76,BF76C,Control,birch,PB7,BF76CPB7,3.85,7.5,4.45,0.95,16.75,3.103896104,232,300,68,336,104,52,151.1,44.82758621,12,19,33,34,15,78.94736842,9,15,18,na,183,320,na,144,157,na,110,126,127,141.5,11.41732283,74.86338798,1.440944882,2.261484099,0.820539217,0,na,3,2,0,1,1,1,na,52.4,60,14.50381679,0,60,14.50381679,272,48.7,29.6,154,190,120,155,4,1,,0,14.70588235,60.98562628,-18.83116883,18.06451613
BF76,BF76C,Control,birch,PB9,BF76CPB9,3.85,7.5,4.45,0.95,16.75,3.103896104,278,400,122,433,155,77.5,202.1,55.75539568,8.25,32,49,50,18,56.25,15,24,26,na,333,361,na,160,149,na,155,150,157.5,149.5,-5.079365079,8.408408408,2.114285714,2.414715719,0.300430005,0,na,3,2,0,1,1,1,na,45.5,57,25.27472527,0,57,25.27472527,545,60.3,31.6,371,118,110,114,3,1,,0,48.99082569,46.93200663,10.2425876,-38.15789474
BF76,BF76C,Control,birch,PB12,BF76CPB12,3.85,7.5,4.45,0.95,16.75,3.103896104,150,203,53,241,91,45.5,138.1,60.66666667,18.71921182,22,35,33,11,50,9,7,9,na,193,230,na,87,78,na,65,54,76,66,-13.15789474,19.17098446,2.539473684,3.484848485,0.945374801,0,na,1,1,1,1,1,1,na,50.5,63.5,25.74257426,0,63.5,25.74257426,411,41.1,19.4,366,133,93,113,3,1,,0,63.50364964,46.47201946,47.26775956,32.74336283
BF76,BF76C,Control,birch,PB13,BF76CPB13,3.85,7.5,4.45,0.95,16.75,3.103896104,158,183,25,204,46,23,93.1,29.11392405,11.47540984,18,29,28,10,55.55555556,6,5,8,na,153,133,na,90,90,na,33,56,61.5,73,18.69918699,-13.07189542,2.487804878,1.821917808,-0.66588707,0,na,1,1,1,1,1,1,na,45.9,62,35.07625272,0,62,35.07625272,363,34.8,17.3,321,117,71,94,4,1,,0,56.4738292,48.27586207,52.3364486,34.57446809
BF76,BF76C,Control,birch,PB17,BF76CPB17,3.85,7.5,4.45,0.95,16.75,3.103896104,140,187,47,214,74,37,121.1,52.85714286,14.43850267,14,19,22,8,57.14285714,3,6,6,na,141,134,na,113,95,na,81,59,97,77,-20.6185567,-4.964539007,1.453608247,1.74025974,0.286651493,0,na,0,1,1,1,1,1,na,66.2,63.9,-3.474320242,0,63.9,-3.474320242,282,27.7,10.4,227,97,94,95.5,4,1,,0,50.35460993,49.45848375,37.88546256,-1.570680628
BF79,BF79C,Control,birch,PB1,BF79CPB1,2.65,15.9,15.75,1.4,35.7,11.94339623,93,91,-2,92,-1,-0.5,46.1,-1.075268817,1.098901099,11,11,11,0,0,na,na,na,na,45,24,na,25,25,na,17,18,21,21.5,2.380952381,-46.66666667,2.142857143,1.11627907,-1.026578073,0,na,1,4,0,1,1,1,na,32.8,30.8,-6.097560976,0,30.8,-6.097560976,101,11.9,na,35,27,15,21,4,1,,0,7.920792079,7.56302521,-28.57142857,0
BF79,BF79C,Control,birch,PB2,BF79CPB2,2.65,15.9,15.75,1.4,35.7,11.94339623,104,62,-42,65,-39,-19.5,8.1,-37.5,4.838709677,16,16,16,0,0,na,na,na,na,29,27,na,55,55,na,16,13,35.5,34,-4.225352113,-6.896551724,0.816901408,0.794117647,-0.022783761,0,na,1,4,0,1,1,1,na,32.5,40.7,25.23076923,0,40.7,25.23076923,74,16.8,na,55,50,26,38,4,1,,0,-40.54054054,4.761904762,47.27272727,6.578947368
BF79,BF79C,Control,birch,PB7,BF79CPB7,2.65,15.9,15.75,1.4,35.7,11.94339623,117,135,18,141,24,12,71.1,20.51282051,4.444444444,8,14,14,6,75,na,na,2,na,82,88,na,40,36,na,34,29,37,32.5,-12.16216216,7.317073171,2.216216216,2.707692308,0.491476092,0,na,1,2,0,1,1,1,na,34.8,39.7,14.08045977,0,39.7,14.08045977,186,16.7,5.7,108,35,21,28,4,1,,0,37.09677419,52.09580838,24.07407407,-32.14285714
BF79,BF79C,Control,birch,PB8,BF79CPB8,2.65,15.9,15.75,1.4,35.7,11.94339623,130,130,0,136,6,3,53.1,4.615384615,4.615384615,10,14,15,5,50,na,na,na,na,87,90,na,42,39,na,33,27,37.5,33,-12,3.448275862,2.32,2.727272727,0.407272727,0,na,2,2,0,1,1,1,na,34.9,41.7,19.48424069,0,41.7,19.48424069,140,13,na,75,57,24,40.5,3,1,,0,7.142857143,23.07692308,-16,7.407407407
BF79,BF79C,Control,birch,PB11,BF79CPB11,2.65,15.9,15.75,1.4,35.7,11.94339623,109,137,28,138,29,14.5,76.1,26.60550459,0.729927007,13,16,18,5,38.46153846,na,na,na,na,85,77,na,54,56,na,23,25,38.5,40.5,5.194805195,-9.411764706,2.207792208,1.901234568,-0.30655764,0,na,3,3,1,1,1,1,na,33.9,34.5,1.769911504,0,34.5,1.769911504,155,16.1,4.6,106,55,47,51,4,1,,0,29.67741935,19.25465839,19.81132075,24.50980392
BF79,BF79C,Control,birch,PB12,BF79CPB12,2.65,15.9,15.75,1.4,35.7,11.94339623,107,135,28,137,30,15,77.1,28.03738318,1.481481481,10,13,14,4,40,na,na,na,na,81,73,na,71,73,na,39,44,55,58.5,6.363636364,-9.87654321,1.472727273,1.247863248,-0.224864025,0,na,1,1,1,1,1,1,na,33.4,37.2,11.37724551,0,37.2,11.37724551,199,15.4,5.2,145,63,52,57.5,4,1,,0,46.23115578,35.06493506,44.13793103,4.347826087
BF79,BF79C,Control,birch,PB15,BF79CPB15,2.65,15.9,15.75,1.4,35.7,11.94339623,143,159,16,157,14,7,61.1,9.79020979,-1.257861635,14,19,18,4,28.57142857,na,4,2,na,116,93,na,60,47,na,23,21,41.5,34,-18.07228916,-19.82758621,2.795180723,2.735294118,-0.059886605,0,na,3,4,1,1,1,1,na,39.9,28,-29.8245614,0,28,-29.8245614,157,15,4.8,108,40,32,36,4,1,,0,8.917197452,6.666666667,-7.407407407,-15.27777778
BF79,BF79C,Control,birch,PB4,BF79CPB4,2.65,15.9,15.75,1.4,35.7,11.94339623,161,185,24,198,37,18.5,84.1,22.98136646,7.027027027,21,21,23,2,9.523809524,3,5,7,na,141,147,na,57,62,na,30,30,43.5,46,5.747126437,4.255319149,3.24137931,3.195652174,-0.045727136,0,na,2,3,1,1,1,1,na,46.6,51.3,10.08583691,0,51.3,10.08583691,285,30,11.7,201,78,44,61,4,1,,0,43.50877193,30,29.85074627,28.68852459
BF79,BF79C,Control,birch,PB6,BF79CPB6,2.65,15.9,15.75,1.4,35.7,11.94339623,174,162,-12,168,-6,-3,41.1,-3.448275862,3.703703704,18,23,28,10,55.55555556,6,5,6,na,125,119,na,81,69,na,41,42,61,55.5,-9.016393443,-4.8,2.049180328,2.144144144,0.094963816,0,na,2,3,1,1,1,1,na,38.8,41.4,6.701030928,0,41.4,6.701030928,249,30.5,10.4,186,84,47,65.5,4,1,,0,30.12048193,40.98360656,32.79569892,6.870229008
BF79,BF79C,Control,birch,PB9,BF79CPB9,2.65,15.9,15.75,1.4,35.7,11.94339623,116,136,20,127,11,5.5,58.1,9.482758621,-6.617647059,13,18,15,2,15.38461538,na,na,na,na,124,107,na,44,40,na,21,22,32.5,31,-4.615384615,-13.70967742,3.815384615,3.451612903,-0.363771712,0,na,2,3,1,1,1,1,na,40.7,45.2,11.05651106,0,45.2,11.05651106,152,14.9,2.4,135,34,27,30.5,3,1,,0,23.68421053,12.75167785,8.148148148,-6.557377049
BF82,BF82C,Control,birch,PB1,BF82CPB1,5,6.75,12.5,15.2,39.45,3.85,199,225,26,218,19,9.5,66.1,9.547738693,-3.111111111,23,32,31,8,34.7826087,10,12,13,na,175,158,na,75,67,na,69,51,72,59,-18.05555556,-9.714285714,2.430555556,2.677966102,0.247410546,0,na,1,1,0,1,1,1,na,50.7,45.5,-10.25641026,0,45.5,-10.25641026,284,38.9,17.5,244,116,68,92,4,1,,0,29.92957746,40.87403599,28.27868852,21.73913043
BF82,BF82C,Control,birch,PB11,BF82CPB11,5,6.75,12.5,15.2,39.45,3.85,148,165,17,174,26,13,73.1,17.56756757,5.454545455,21,24,30,9,42.85714286,4,3,6,na,127,140,na,79,86,na,66,83,72.5,84.5,16.55172414,10.23622047,1.751724138,1.656804734,-0.094919404,0,na,1,1,0,1,1,1,na,47.8,50.8,6.276150628,0,50.8,6.276150628,258,38,14.7,212,85,58,71.5,4,1,,0,42.63565891,44.73684211,40.09433962,-1.398601399
BF82,BF82C,Control,birch,PB12,BF82CPB12,5,6.75,12.5,15.2,39.45,3.85,130,154,24,158,28,14,75.1,21.53846154,2.597402597,13,18,27,14,107.6923077,na,4,6,na,126,123,na,76,78,na,73,74,74.5,76,2.013422819,-2.380952381,1.691275168,1.618421053,-0.072854115,0,na,1,2,0,1,1,1,na,45.1,38.7,-14.19068736,0,38.7,-14.19068736,265,30.2,10.9,231,77,65,71,4,1,,0,50.94339623,56.95364238,45.45454545,-4.929577465
BF82,BF82C,Control,birch,PB13,BF82CPB13,5,6.75,12.5,15.2,39.45,3.85,65,76,11,78,13,6.5,60.1,20,2.631578947,8,9,13,5,62.5,na,na,na,na,69,37,na,38,42,na,16,20,27,31,14.81481481,-46.37681159,2.555555556,1.193548387,-1.362007169,0,na,0,1,0,1,1,1,na,40.5,41.3,1.975308642,0,41.3,1.975308642,98,16.9,na,58,25,35,30,4,1,,0,33.67346939,52.66272189,-18.96551724,10
BF82,BF82C,Control,birch,PB17,BF82CPB17,5,6.75,12.5,15.2,39.45,3.85,133,170,37,180,47,23.5,94.1,35.33834586,5.882352941,14,17,22,8,57.14285714,na,4,6,na,112,118,na,90,81,na,59,66,74.5,73.5,-1.342281879,5.357142857,1.503355705,1.605442177,0.102086472,0,na,2,0,0,1,1,1,na,50.2,50.6,0.796812749,0,50.6,0.796812749,243,24.3,11.3,146,na,na,na,3,1,,0,45.26748971,42.38683128,23.28767123,na
BF82,BF82C,Control,birch,PB3,BF82CPB3,5,6.75,12.5,15.2,39.45,3.85,104,155,51,156,52,26,99.1,50,0.64516129,12,19,20,8,66.66666667,na,2,6,na,165,132,na,78,69,na,36,33,57,51,-10.52631579,-20,2.894736842,2.588235294,-0.306501548,0,na,1,1,0,1,1,1,na,47.5,44.1,-7.157894737,0,44.1,-7.157894737,211,23,5.1,166,83,52,67.5,4,1,,0,50.71090047,47.82608696,0.602409639,15.55555556
BF82,BF82C,Control,birch,PB7,BF82CPB7,5,6.75,12.5,15.2,39.45,3.85,190,165,-25,164,-26,-13,21.1,-13.68421053,-0.606060606,24,29,31,7,29.16666667,7,5,7,na,125,130,na,62,41,na,41,35,51.5,38,-26.21359223,4,2.427184466,3.421052632,0.993868166,0,na,1,1,0,1,1,1,na,35.9,16.5,-54.03899721,0,16.5,-54.03899721,285,38.2,9.8,277,46,32,39,4,1,,0,33.33333333,37.17277487,54.87364621,-32.05128205
BF82,BF82C,Control,birch,PB9,BF82CPB9,5,6.75,12.5,15.2,39.45,3.85,67,71,4,71,4,2,51.1,5.970149254,0,9,11,11,2,22.22222222,na,na,na,na,43,47,na,25,21,na,21,27,23,24,4.347826087,9.302325581,1.869565217,1.958333333,0.088768116,0,na,1,1,0,1,1,1,na,32,40.6,26.875,0,40.6,26.875,33,12,na,26,23,16,19.5,4,1,,0,-103.030303,25,-65.38461538,-17.94871795
BF82,BF82C,Control,birch,PB14,BF82CPB14,5,6.75,12.5,15.2,39.45,3.85,120,139,19,146,26,13,73.1,21.66666667,5.035971223,14,15,21,7,50,na,na,3,na,91,94,na,53,49,na,40,48,46.5,48.5,4.301075269,3.296703297,1.956989247,1.93814433,-0.018844917,0,na,1,2,1,1,1,1,na,44.7,42.8,-4.250559284,0,42.8,-4.250559284,250,22.6,9.9,182,88,64,76,4,1,,0,52,38.05309735,50,38.81578947
BF82,BF82C,Control,birch,PB16,BF82CPB16,5,6.75,12.5,15.2,39.45,3.85,182,220,38,229,47,23.5,94.1,25.82417582,4.090909091,13,17,21,8,61.53846154,6,7,8,na,134,168,na,73,68,na,50,52,61.5,60,-2.43902439,25.37313433,2.178861789,2.8,0.621138211,0,na,1,2,1,1,1,1,na,44.3,48.7,9.93227991,0,48.7,9.93227991,314,20.3,11.5,235,50,46,48,3,1,,0,42.03821656,35.96059113,42.9787234,-28.125
