burn,site,blk,spp,diam06,ht_new_06,diam08,ht_new_08,diam11,ht_tot_11,har11,diam13,ht13,diam15,ht15,biomass06,biomass08,biomass11,biomass13,biomass15
DC,46,12,LP,1.3,2.1,6.2,5,15,81.6,0,27,132,35,128,-0.74462787,0.954254258,1.976599124,2.564358644,2.76302992
DC,46,12,WS,1.3,2,3.6,1,5.8,16.1,0,5,24,6.5,26,-0.518398475,0.520309465,0.741531778,0.810617532,1.020198026
DC,46,13,BS,1.6,1.8,3.2,5.3,5,42.6,0,9,39,9.1,54,-0.351313449,0.406565688,0.993130841,1.41379469,1.52303691
DC,46,13,LP,3.2,5.1,10.5,15,31.9,60.5,0,41,62,47.5,158,0.234980906,1.527179488,2.527532166,2.741202434,3.046088795
DC,46,13,WS,1.6,2.3,7,4,10.6,43.1,0,12,70,14.2,87,-0.306653828,1.198433159,1.527051435,1.770867063,1.936558419
DC,46,14,BS,1.3,3.8,4,3.5,5.4,38.8,0,9,57,9.5,72,-0.578343937,0.650548275,1.021124222,1.531473375,1.64412086
DC,46,14,LP,3,4.3,10.2,12.2,35.1,90.1,0,40,122,53.2,138,0.16479502,1.495655432,2.691139154,2.859008429,3.108990973
DC,46,14,WS,1.4,2.2,5,5,8,43.6,0,9,70,12.2,74,-0.442825298,0.855308457,1.359505692,1.609773873,1.799273259
DC,49,1,BS,1.3,0,1.8,3,NA,NA,0,NA,NA,NA,NA,-0.578343937,-0.222530836,NA,NA,NA
DC,49,2,BS,1.3,1.1,NA,NA,2.4,19.5,1,NA,NA,NA,NA,-0.578343937,NA,0.154615036,NA,NA
DC,49,3,BS,2,0,2.3,2,4.7,34.6,1,NA,NA,NA,NA,-0.107330862,0.045483235,0.876661299,NA,NA
DC,49,4,BS,1.4,1.1,1.9,3.5,3.7,28.6,1,NA,NA,NA,NA,-0.497315135,-0.163414359,0.627462436,NA,NA
DC,49,5,BS,1.6,1.3,1.9,2.5,2.2,14.1,1,NA,NA,NA,NA,-0.351313449,-0.163414359,-0.030913013,NA,NA
DC,49,6,BS,1.7,1.3,1.7,2.5,2.3,15.1,1,NA,NA,NA,NA,-0.285027187,-0.285027187,0.029289444,NA,NA
DC,49,7,BS,1.3,1.2,2.8,1,NA,NA,0,NA,NA,NA,NA,-0.578343937,0.260564003,NA,NA,NA
DC,49,8,BS,1.6,0,3.2,1,NA,NA,0,NA,NA,NA,NA,-0.351313449,0.406565688,NA,NA,NA
DC,49,9,BS,1.4,2,2.2,3,3.4,16.6,0,NA,NA,6,42,-0.497315135,-0.00311981,0.374288555,NA,1.127503206
DC,49,10,BS,1.8,2,0.6,0,1.5,16.1,0,NA,NA,5,47,-0.222530836,-1.423740849,-0.288323761,NA,1.025665448
DC,49,11,BS,1.6,1.2,2.4,3,3.5,11.1,0,NA,NA,8,34,-0.351313449,0.092017426,0.259040731,NA,1.280524057
DC,49,12,BS,1.6,2,3,0.5,2.9,21.4,0,NA,NA,7.1,52,-0.351313449,0.336000013,0.336698708,NA,1.323931812
DC,49,13,BS,1.1,1.3,1.5,3.5,4.6,25.8,0,NA,NA,9.2,59,-0.760998948,-0.421879124,0.762098892,NA,1.558666472
DC,49,14,BS,2,0,2.5,4,NA,NA,0,NA,NA,NA,NA,-0.107330862,0.136651725,NA,NA,NA
DC,49,1,LP,2.4,3,2.3,3.2,NA,NA,0,NA,NA,NA,NA,-0.077874436,-0.124158178,NA,NA,NA
DC,49,2,LP,2.5,4.1,2.5,2.5,6.1,31.5,1,NA,NA,NA,NA,-0.033480362,-0.033480362,0.954044419,NA,NA
DC,49,3,LP,1.9,5.3,5.2,12,10.2,44.5,1,NA,NA,NA,NA,-0.33193147,0.762972493,1.494555825,NA,NA
DC,49,4,LP,2,3,6,4,20.8,74.5,1,NA,NA,NA,NA,-0.276149819,0.918595202,2.221584098,NA,NA
DC,49,5,LP,1.7,3,2.5,3,NA,NA,0,NA,NA,NA,NA,-0.452889769,-0.033480362,NA,NA,NA
DC,49,6,LP,1.8,2.5,NA,NA,NA,NA,0,NA,NA,NA,NA,-0.390729778,NA,NA,NA,NA
DC,49,7,LP,1.9,4,4.3,6,12.2,29.2,1,NA,NA,NA,NA,-0.33193147,0.556299356,1.533981818,NA,NA
DC,49,8,LP,1.8,0,NA,NA,NA,NA,0,NA,NA,NA,NA,-0.390729778,NA,NA,NA,NA
DC,49,9,LP,2,2.5,3,2.5,4.8,27.2,0,NA,NA,10.6,74,-0.276149819,0.16479502,0.700198349,NA,1.666539634
DC,49,10,LP,1.9,3.6,2.3,0,5.5,17.5,0,NA,NA,9.4,62,-0.33193147,-0.124158178,0.68306425,NA,1.518296718
DC,49,11,LP,2.3,0,5.6,2.4,10.7,45.6,0,NA,NA,25.2,85,-0.124158178,0.843565193,1.54180342,NA,2.409198991
DC,49,12,LP,2.1,0,NA,NA,NA,NA,0,NA,NA,NA,NA,-0.223090331,NA,NA,NA,NA
DC,49,13,LP,2.1,3.5,4.7,3,NA,NA,0,NA,NA,NA,NA,-0.223090331,0.653030083,NA,NA,NA
DC,49,14,LP,2.3,3.5,3,0,5.1,18.5,0,NA,NA,16.7,60,-0.124158178,0.16479502,0.632719959,NA,1.987261086
DC,49,1,TA,4.1,1,4.6,0.7,NA,NA,0,NA,NA,NA,NA,0.282219798,0.421134455,NA,NA,NA
DC,49,2,TA,4,1.1,3,0,3.2,28.5,1,NA,NA,NA,NA,0.25241024,-0.094886963,-0.010006863,NA,NA
DC,49,3,TA,3.6,1.9,5.2,1.7,8.1,70.6,1,NA,NA,NA,NA,0.125216313,0.569143134,1.147821417,NA,NA
DC,49,4,TA,3.7,1.7,6.2,0,7.4,58.2,1,NA,NA,NA,NA,0.15829306,0.781482875,1.002452534,NA,NA
DC,49,5,TA,4.5,0.2,5.2,1,6.3,36.2,1,NA,NA,NA,NA,0.394600953,0.569143134,0.702808352,NA,NA
DC,49,6,TA,1.9,17.7,4.1,0,8.1,55.3,1,NA,NA,NA,NA,-0.646297465,0.282219798,1.071682805,NA,NA
DC,49,7,TA,3.7,4.2,3.9,4,8.1,52.6,1,NA,NA,NA,NA,0.15829306,0.221845931,1.05607936,NA,NA
DC,49,8,TA,2.4,8.5,NA,NA,NA,NA,0,NA,NA,NA,NA,-0.364271603,NA,NA,NA,NA
DC,49,9,TA,4.5,4.9,4,3.5,7.8,68.1,0,NA,NA,11.2,107,0.394600953,0.25241024,1.101023027,NA,1.582762152
DC,49,10,TA,2.1,11.8,2.3,0,7.2,43.1,0,NA,NA,9.6,67,-0.525474138,-0.415650665,0.883008925,NA,1.291591389
DC,49,1,WS,1.6,2.1,3,2,NA,NA,0,NA,NA,NA,NA,-0.306653828,0.334383189,NA,NA,NA
DC,49,2,WS,1.4,1,NA,NA,1.6,12.9,1,NA,NA,NA,NA,-0.442825298,NA,-0.304115164,NA,NA
DC,49,3,WS,1.3,1.1,4.1,4.5,10.8,61.6,1,NA,NA,NA,NA,-0.518398475,0.652933902,1.666164714,NA,NA
DC,49,4,WS,1.7,1.7,4,2,9.1,46.2,1,NA,NA,NA,NA,-0.244830583,0.627753086,1.459867263,NA,NA
DC,49,5,WS,1.7,2,3,4,5.4,20.2,1,NA,NA,NA,NA,-0.244830583,0.334383189,0.788157579,NA,NA
DC,49,6,WS,1.5,0,3.7,0,3.7,12.5,1,NA,NA,NA,NA,-0.372468354,0.54825015,0.300645543,NA,NA
DC,49,7,WS,1.4,1.6,2.1,1,NA,NA,0,NA,NA,NA,NA,-0.442825298,-0.029343652,NA,NA,NA
DC,49,8,WS,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
DC,49,9,WS,1.8,1.5,4.1,5,9.1,48.1,0,NA,NA,17.4,93,-0.186542078,0.652933902,1.475007415,NA,2.066156017
DC,49,10,WS,1.7,0,2,0,6.2,21,0,NA,NA,9.1,61,-0.244830583,-0.079098457,0.899870116,NA,1.564262051
DC,49,11,WS,1.9,2.5,3.3,5.5,9,35.1,0,NA,NA,17.3,91,-0.131405882,0.431577767,1.349647438,NA,2.056414132
DC,49,12,WS,1.4,2,4.5,1.5,7.6,40.5,0,NA,NA,26.2,106,-0.442825298,0.747864836,1.29909704,NA,2.317529266
DC,49,13,WS,1.3,1.5,2,4.2,5.1,42,0,NA,NA,12.4,77,-0.518398475,-0.079098457,1.068496062,NA,1.821909699
DC,49,14,WS,1.4,0,0,0,NA,NA,0,NA,NA,11.9,69,-0.442825298,#NAME?,NA,NA,1.761184561
DC,51,1,BS,2.4,0.9,3.8,5.5,9,46.6,1,NA,NA,NA,NA,0.092017426,0.594464779,1.46900406,NA,NA
DC,51,1,LP,2.5,3.8,9.8,3,19.8,95.5,1,NA,NA,NA,NA,-0.033480362,1.452149479,2.241058171,NA,NA
DC,51,1,TA,2.9,10.5,9.8,49.5,18.9,208,1,NA,NA,NA,NA,-0.135813789,1.334190772,2.282983195,NA,NA
DC,51,1,WS,1.6,0,5.6,7,14,65.9,1,NA,NA,NA,NA,-0.306653828,0.970877788,1.837266482,NA,NA
DC,51,2,BS,1.1,0.8,2.9,3.5,4.5,26.9,1,NA,NA,NA,NA,-0.760998948,0.298932447,0.758929533,NA,NA
DC,51,2,LP,1.8,1.8,4.9,4,12.3,35.2,1,NA,NA,NA,NA,-0.390729778,0.698349298,1.590837061,NA,NA
DC,51,2,TA,3.8,0.7,4.2,0,5.7,49.1,1,NA,NA,NA,NA,0.190487655,0.311310982,0.703517152,NA,NA
DC,51,2,WS,1.8,0.9,3.8,2,4.8,18.5,1,NA,NA,NA,NA,-0.186542078,0.575445661,0.667719223,NA,NA
DC,51,3,BS,1.2,1.4,5.5,2,14.5,69.3,1,NA,NA,NA,NA,-0.665861711,0.998741914,1.947351273,NA,NA
DC,51,3,LP,2.2,3,6.5,7.5,34.5,92,1,NA,NA,NA,NA,-0.172499638,1.005641949,2.681587869,NA,NA
DC,51,3,TA,2.4,1.2,3.8,3.5,6.7,44.6,1,NA,NA,NA,NA,-0.364271603,0.190487655,0.825857205,NA,NA
DC,51,3,WS,1.4,1.2,2.4,2,7.4,27.5,1,NA,NA,NA,NA,-0.442825298,0.106827819,1.128714572,NA,NA
DC,51,4,BS,1.5,1.3,3.2,0,8.9,28.8,1,NA,NA,NA,NA,-0.421879124,0.406565688,1.311105052,NA,NA
DC,51,4,LP,3.2,4.5,8.1,0,25.3,110.1,1,NA,NA,NA,NA,0.234980906,1.244960081,2.471511878,NA,NA
DC,51,4,TA,4.6,1.6,4.2,0,5.9,40.9,1,NA,NA,NA,NA,0.421134455,0.311310982,0.679051803,NA,NA
DC,51,4,WS,0.9,0,2,1.5,4.5,16.8,1,NA,NA,NA,NA,-0.893393621,-0.079098457,0.579084456,NA,NA
DC,51,5,BS,1.5,1.1,4,4,8.1,43.7,1,NA,NA,NA,NA,-0.421879124,0.650548275,1.368863506,NA,NA
DC,51,5,LP,2,4.3,10.5,10.2,30.8,113.2,1,NA,NA,NA,NA,-0.276149819,1.527179488,2.634963002,NA,NA
DC,51,5,TA,4.5,3.2,6.9,7,10.5,79.1,1,NA,NA,NA,NA,0.394600953,0.910622371,1.427777839,NA,NA
DC,51,5,WS,0.6,0,8.3,5,21.9,89.1,1,NA,NA,NA,NA,-1.306875267,1.372146459,2.175928377,NA,NA
DC,51,6,BS,1.1,1,3.4,0,8,31.3,1,NA,NA,NA,NA,-0.760998948,0.472851951,1.254519368,NA,NA
DC,51,6,LP,1.3,2.3,6.6,0,23.2,59.5,1,NA,NA,NA,NA,-0.74462787,1.022245383,2.258830925,NA,NA
DC,51,6,TA,3.4,2.4,5.3,4,20.9,51,1,NA,NA,NA,NA,0.056213205,0.592138606,1.939578272,NA,NA
DC,51,6,WS,1.7,0,NA,NA,NA,NA,0,NA,NA,NA,NA,-0.244830583,NA,NA,NA,NA
DC,51,7,BS,1.9,2.2,4.9,4.5,9,44.1,1,NA,NA,NA,NA,-0.163414359,0.872441455,1.451905063,NA,NA
DC,51,7,LP,2.3,1,6.2,9,25.6,114.5,1,NA,NA,NA,NA,-0.124158178,0.954254258,2.489868881,NA,NA
DC,51,7,TA,3.9,7.5,7.9,23,15.6,141,1,NA,NA,NA,NA,0.221845931,1.074009931,1.980989353,NA,NA
DC,51,7,WS,2.5,1.4,5.2,3.5,8.1,32.5,1,NA,NA,NA,NA,0.148456914,0.895304611,1.25308598,NA,NA
DC,51,8,BS,2.4,4.5,5.7,3.5,8,41.7,0,NA,NA,10.5,62,0.092017426,1.037795654,1.344682349,NA,1.672992649
DC,51,8,LP,2.7,8,10.6,7,19.4,83.7,0,NA,NA,23.2,82,0.050215061,1.537487658,2.192616908,NA,2.333540919
DC,51,8,TA,3.5,5,5.9,27,8,62.1,0,NA,NA,9.7,86,0.091207706,0.721608171,1.096128439,NA,1.379176615
DC,51,8,WS,4,9,7.5,10,10,54.6,0,NA,NA,17.6,85,0.627753086,1.268790103,1.577916205,NA,2.044705147
DC,51,9,BS,1,0.9,1.8,1,2.2,9.3,0,NA,NA,2.5,17,-0.86521,-0.222530836,-0.180807152,NA,0.138071916
DC,51,9,LP,2.3,2.9,5.7,9,9.5,43.1,0,NA,NA,17.8,71,-0.124158178,0.86281355,1.425343335,NA,2.08188656
DC,51,9,TA,3.6,0.8,4.9,1.2,5.4,56.5,0,NA,NA,7,56,0.125216313,0.497405651,0.696332303,NA,0.938081311
DC,51,9,WS,1.8,2,3.5,3.5,4,16.4,0,NA,NA,5.4,23,-0.186542078,0.491581616,0.48417756,NA,0.844097742
DC,51,10,BS,1.4,0,4,3.3,6.2,29.1,0,NA,NA,8.8,44,-0.497315135,0.650548275,1.033867728,NA,1.434096892
DC,51,10,LP,2.2,4.7,9.8,0,20.2,82.6,0,NA,NA,40.6,185,-0.172499638,1.452149479,2.222354302,NA,2.955585379
DC,51,10,TA,4.2,4.1,6.9,16,8.6,71.6,0,NA,NA,8.3,89,0.311310982,0.910622371,1.208643627,NA,1.242998934
DC,51,10,WS,2.5,0,3.7,3,7,29.5,0,NA,NA,10,42,0.148456914,0.54825015,1.120422491,NA,1.481975903
DC,51,11,BS,2.3,5.5,6.9,7,11.5,68.5,0,NA,NA,20,130,0.045483235,1.246693248,1.771170153,NA,2.364135873
DC,51,11,LP,2.7,1.5,8.5,3,28.7,84.1,0,NA,NA,52.9,233,0.050215061,1.297380049,2.512666212,NA,3.203871423
DC,51,11,WS,1.8,2.4,4.2,6,9.6,38.2,0,NA,NA,12.2,63,-0.186542078,0.677507891,1.421819847,NA,1.743813989
DC,51,12,BS,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
DC,51,12,LP,2.1,3,5.4,1.5,28.1,94.6,0,NA,NA,50.4,176,-0.223090331,0.804015242,2.52168297,NA,3.113118541
DC,51,12,WS,1.9,0,3.7,4,6.8,28.6,0,NA,NA,NA,NA,-0.131405882,0.54825015,1.088942183,NA,NA
DC,51,13,BS,2,1,4.8,6.5,9.9,43.1,0,NA,NA,12.6,72,-0.107330862,0.849896564,1.51740352,NA,1.85411607
DC,51,13,LP,2.5,5.9,7.9,10.2,29.6,104.8,0,NA,NA,54.5,242,-0.033480362,1.21777107,2.586249819,NA,3.233669352
DC,51,13,WS,2,1.8,5.5,7,11,56.4,0,NA,NA,22.9,121,-0.079098457,0.952503035,1.645328339,NA,2.284844878
DC,51,14,BS,1.4,1.1,2.1,0,3.5,21.8,0,NA,NA,7.2,40,-0.497315135,-0.053984259,0.491009937,NA,1.251053843
DC,51,14,LP,2,0,5.9,4,17.9,63.2,0,NA,NA,28.9,81,-0.276149819,0.900317397,2.05780651,NA,2.510006004
DC,51,14,WS,2,1,4.8,3,10.1,45.6,0,NA,NA,14.2,69,-0.079098457,0.813679362,1.518071923,NA,1.860402439
DC,53,1,BS,1.7,3.2,2.6,3.4,5,35.5,1,NA,NA,NA,NA,-0.285027187,0.1795352,0.932783317,NA,NA
DC,53,1,LP,1.7,9.4,NA,NA,NA,NA,0,NA,NA,NA,NA,-0.452889769,NA,NA,NA,NA
DC,53,1,TA,4.8,33,8.1,25.5,20.6,244,1,NA,NA,NA,NA,0.472513517,1.104192146,2.413895953,NA,NA
DC,53,1,WS,2,7,5,5.6,9.6,53.1,1,NA,NA,NA,NA,-0.079098457,0.855308457,1.543675915,NA,NA
DC,53,2,BS,2,1.9,2.7,5.3,5.2,30.1,1,NA,NA,NA,NA,-0.107330862,0.22080004,0.908547148,NA,NA
DC,53,2,LP,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
DC,53,2,TA,6,25.2,6.1,46,28.6,265,1,NA,NA,NA,NA,0.741898157,0.761852756,2.748792781,NA,NA
DC,53,2,WS,1.3,0,NA,NA,NA,NA,0,NA,NA,NA,NA,-0.518398475,NA,NA,NA,NA
DC,53,3,BS,1.7,0,2.4,0,4.4,28.1,1,NA,NA,NA,NA,-0.285027187,0.092017426,0.756076243,NA,NA
DC,53,3,LP,2.4,5.9,NA,NA,NA,NA,0,NA,NA,NA,NA,-0.077874436,NA,NA,NA,NA
DC,53,3,TA,4.3,32.8,0.9,39.1,30.5,284.4,1,NA,NA,NA,NA,0.339717605,-1.548353927,2.831420367,NA,NA
DC,53,3,WS,1.7,8.8,5.7,11.7,11.1,65.2,1,NA,NA,NA,NA,-0.244830583,0.988927307,1.702020011,NA,NA
DC,53,4,BS,2,2.9,3.5,7.6,5.5,33.8,1,NA,NA,NA,NA,-0.107330862,0.50454659,0.989975495,NA,NA
DC,53,4,LP,2,5.2,5.8,4.1,19.1,107.6,1,NA,NA,NA,NA,-0.276149819,0.881727136,2.240994215,NA,NA
DC,53,4,TA,5,31.5,7.2,28.2,16.1,165.5,1,NA,NA,NA,NA,0.52179488,0.962001434,2.060655479,NA,NA
DC,53,4,WS,1.9,6,7,4.2,7.1,42.5,1,NA,NA,NA,NA,-0.131405882,1.198433159,1.276420142,NA,NA
DC,53,5,BS,1.7,4.6,2.5,7.8,3.1,27.9,1,NA,NA,NA,NA,-0.285027187,0.136651725,0.48146653,NA,NA
DC,53,5,LP,2,9.1,NA,NA,NA,NA,0,NA,NA,NA,NA,-0.276149819,NA,NA,NA,NA
DC,53,5,TA,4.5,25.3,6.7,21.5,15,144.2,1,NA,NA,NA,NA,0.394600953,0.875113172,1.951029629,NA,NA
DC,53,5,WS,2.1,4.9,3.9,10.5,10.1,50.6,1,NA,NA,NA,NA,-0.029343652,0.601934714,1.556008619,NA,NA
DC,53,6,BS,1.4,7,3.3,11.5,6.5,44.5,1,NA,NA,NA,NA,-0.497315135,0.440211065,1.207155155,NA,NA
DC,53,6,LP,2.2,0,3.7,0.8,7.3,36.2,1,NA,NA,NA,NA,-0.172499638,0.392866891,1.150373133,NA,NA
DC,53,6,TA,5,12.5,7.7,48.5,18.3,206,1,NA,NA,NA,NA,0.52179488,1.043053728,2.249574208,NA,NA
DC,53,6,WS,1.9,3.5,4.5,7.6,10.9,57.2,1,NA,NA,NA,NA,-0.131405882,0.747864836,1.645027395,NA,NA
DC,53,7,BS,1.5,9.3,2.7,0.9,3.8,29.7,1,NA,NA,NA,NA,-0.421879124,0.22080004,0.661028315,NA,NA
DC,53,7,LP,2.7,10.4,3.1,4.8,7.5,41.6,1,NA,NA,NA,NA,0.050215061,0.200454077,1.21420804,NA,NA
DC,53,7,TA,4.2,26.1,7.4,4.7,15.2,107.3,1,NA,NA,NA,NA,0.311310982,0.995078181,1.871375344,NA,NA
DC,53,7,WS,1.8,3.5,3.1,3.5,6.8,31.2,1,NA,NA,NA,NA,-0.186542078,0.367821307,1.124314024,NA,NA
DC,53,8,BS,1.5,2.1,2.4,0.7,2,16.6,0,NA,NA,3.5,24,-0.421879124,0.092017426,-0.047965222,NA,0.524052272
DC,53,8,LP,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
DC,53,8,TA,2.5,1.1,6.1,24.8,11.1,87.6,0,NA,NA,16.9,184,-0.31499024,0.761852756,1.511953697,NA,2.13937915
DC,53,8,WS,1,0,NA,NA,NA,NA,0,NA,NA,NA,NA,-0.78595,NA,NA,NA,NA
DC,53,9,BS,1.8,0,1.9,2.6,2.8,23.1,0,NA,NA,4.1,37,-0.222530836,-0.163414359,0.335968873,NA,0.794217069
DC,53,9,LP,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
DC,53,9,TA,3,10,5.1,16.7,16.6,121.5,0,NA,NA,20.4,123,-0.094886963,0.545701121,1.993134528,NA,2.191183716
DC,53,9,WS,1.3,5.2,4.3,8.1,9.4,60.2,0,NA,NA,14,103,-0.518398475,0.701503615,1.577983572,NA,1.984659988
DC,53,10,BS,1.3,2,1.9,1.1,2.1,24.1,0,NA,NA,4.3,41,-0.578343937,-0.163414359,0.125756469,NA,0.865288894
DC,53,10,LP,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
DC,53,10,TA,2.5,2.9,4.6,9,8.9,70.2,0,NA,NA,8.1,112,-0.31499024,0.421134455,1.234796539,NA,1.291668078
DC,53,10,WS,1.3,1.5,2.9,4.9,8,52.1,0,NA,NA,13.4,102,-0.518398475,0.299811363,1.428844496,NA,1.958658366
DC,53,11,BS,1.3,3.2,3.9,14.5,9.4,69.8,0,NA,NA,15.8,155,-0.578343937,0.622866076,1.626677052,NA,2.244829444
DC,53,11,LP,1.8,4.5,3.9,7.1,9.6,52.2,0,NA,NA,13.1,96,-0.390729778,0.450117151,1.487731112,NA,1.908831017
DC,53,11,WS,1.7,8,5.5,9.1,12.5,64.6,0,NA,NA,21.1,138,-0.244830583,0.952503035,1.766266572,NA,2.281425588
DC,53,12,BS,1.1,3.3,2.3,2.2,3.7,21.8,0,NA,NA,NA,NA,-0.760998948,0.045483235,0.534691921,NA,NA
DC,53,12,LP,1.5,12,4.4,5.6,19,98.6,0,NA,NA,31.4,215,-0.589005161,0.581300544,2.215525679,NA,2.789598474
DC,53,12,WS,1,7.2,2.7,7.2,5.4,51.7,0,NA,NA,8.9,96,-0.78595,0.226939568,1.193138124,NA,1.722915115
DC,53,13,BS,1.3,9.6,2.9,8.3,3,22.5,0,NA,NA,16.6,46,-0.578343937,0.298932447,0.380871395,NA,1.929949839
DC,53,13,LP,2,8.5,2.9,0,3.7,16.9,0,NA,NA,4.9,33,-0.276149819,0.127926955,0.316109604,NA,0.779011997
DC,53,13,WS,2,7.5,5.3,16.5,9.6,38.6,0,NA,NA,16.6,112,-0.079098457,0.914729412,1.425674041,NA,2.099216651
DC,53,14,BS,1.2,4.6,3.1,5.7,2.7,15.2,0,NA,NA,4.8,27,-0.665861711,0.371852028,0.159753326,NA,0.810412765
DC,53,14,LP,2,1.4,3.2,2.1,7.4,39.6,0,NA,NA,18.7,113,-0.276149819,0.234980906,1.188349419,NA,2.235993964
DC,53,14,WS,1.2,4.2,4.3,6.2,8,33.2,0,NA,NA,6,93,-0.600023724,0.701503615,1.253416409,NA,1.501985688
DC,54,1,BS,1.5,1.5,2.3,1.2,4.3,28.5,1,NA,NA,NA,NA,-0.421879124,0.045483235,0.742966532,NA,NA
DC,54,1,LP,1.5,1.6,4.9,2.5,5.1,23.9,0,NA,NA,NA,NA,-0.589005161,0.698349298,0.712743613,NA,NA
DC,54,1,TA,3.4,1.6,NA,NA,4.5,44.6,1,NA,NA,NA,NA,0.056213205,NA,0.450820368,NA,NA
DC,54,1,WS,1.8,1.7,3.9,4.5,7.9,47.8,1,NA,NA,NA,NA,-0.186542078,0.601934714,1.387757853,NA,NA
DC,54,2,BS,1.6,1.4,NA,NA,NA,NA,0,NA,NA,NA,NA,-0.351313449,NA,NA,NA,NA
DC,54,2,LP,2,1.8,NA,NA,NA,NA,0,NA,NA,NA,NA,-0.276149819,NA,NA,NA,NA
DC,54,2,TA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
DC,54,2,WS,1.4,0,NA,NA,NA,NA,0,NA,NA,NA,NA,-0.442825298,NA,NA,NA,NA
DC,54,3,BS,1.1,1.2,2.7,2,4.4,27.2,1,NA,NA,NA,NA,-0.760998948,0.22080004,0.745153546,NA,NA
DC,54,3,LP,2.6,3.2,3.6,3,2.9,8.5,1,NA,NA,NA,NA,0.009172311,0.363070403,-0.137899282,NA,NA
DC,54,3,TA,2.8,0.4,NA,NA,NA,NA,0,NA,NA,NA,NA,-0.178176934,NA,NA,NA,NA
DC,54,3,WS,1.9,2,3.4,3,4.9,25.2,1,NA,NA,NA,NA,-0.131405882,0.46202096,0.818541712,NA,NA
DC,54,4,BS,1.5,1.8,NA,NA,NA,NA,0,NA,NA,NA,NA,-0.421879124,NA,NA,NA,NA
DC,54,4,LP,1.7,2.1,NA,NA,NA,NA,0,NA,NA,NA,NA,-0.452889769,NA,NA,NA,NA
DC,54,4,TA,2.8,4.1,NA,NA,NA,NA,0,NA,NA,NA,NA,-0.178176934,NA,NA,NA,NA
DC,54,4,WS,1.7,1.9,NA,NA,NA,NA,0,NA,NA,NA,NA,-0.244830583,NA,NA,NA,NA
DC,54,5,BS,1.5,1.3,3.6,2.2,4.5,26.6,1,NA,NA,NA,NA,-0.421879124,0.535348302,0.75517539,NA,NA
DC,54,5,LP,1.8,3.1,NA,NA,NA,NA,0,NA,NA,NA,NA,-0.390729778,NA,NA,NA,NA
DC,54,5,TA,2.5,1.6,2.7,1.5,NA,NA,0,NA,NA,NA,NA,-0.31499024,-0.22208089,NA,NA,NA
DC,54,5,WS,1,2.3,3.5,2,6.9,40.4,1,NA,NA,NA,NA,-0.78595,0.491581616,1.238388188,NA,NA
DC,54,6,BS,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
DC,54,6,LP,1.2,0.3,NA,NA,NA,NA,0,NA,NA,NA,NA,-0.831674617,NA,NA,NA,NA
DC,54,6,TA,1.4,15.7,3.9,15,3.4,30.2,1,NA,NA,NA,NA,-1.014962054,0.221845931,0.065175697,NA,NA
DC,54,6,WS,1.1,1.6,NA,NA,NA,NA,0,NA,NA,NA,NA,-0.688755422,NA,NA,NA,NA
DC,54,7,BS,1.7,1.6,1.5,3,2.5,18.1,1,NA,NA,NA,NA,-0.285027187,-0.421879124,0.160369961,NA,NA
DC,54,7,LP,2,3.5,3.3,5.5,NA,NA,0,NA,NA,NA,NA,-0.276149819,0.268445201,NA,NA,NA
DC,54,7,TA,3.7,1.1,4.5,0.7,NA,NA,0,NA,NA,NA,NA,0.15829306,0.394600953,NA,NA,NA
DC,54,7,WS,1.3,2.1,2.1,4.5,4.4,22.2,1,NA,NA,NA,NA,-0.518398475,-0.029343652,0.689255704,NA,NA
DC,54,8,BS,1.4,2,NA,NA,NA,NA,0,NA,NA,NA,NA,-0.497315135,NA,NA,NA,NA
DC,54,8,LP,1.8,2.1,NA,NA,NA,NA,0,NA,NA,NA,NA,-0.390729778,NA,NA,NA,NA
DC,54,8,TA,1.5,9.7,NA,NA,NA,NA,0,NA,NA,NA,NA,-0.931672084,NA,NA,NA,NA
DC,54,8,WS,1.1,2,NA,NA,NA,NA,0,NA,NA,NA,NA,-0.688755422,NA,NA,NA,NA
DC,54,9,BS,1.5,1.7,2.2,1,NA,NA,0,NA,NA,NA,NA,-0.421879124,-0.00311981,NA,NA,NA
DC,54,9,LP,2,2.6,4.1,3,8.2,38.1,0,14,60,23.7,80,-0.276149819,0.504503672,1.264895522,1.84053437,2.345208104
DC,54,9,TA,4.7,3.2,4.7,2,NA,NA,0,NA,NA,NA,NA,0.4470973,0.4470973,NA,NA,NA
DC,54,9,WS,1.9,1.5,2.1,0.5,2.8,13.1,0,4,20,NA,NA,-0.131405882,-0.029343652,0.117187928,0.576004015,NA
