burn,site,blk,spp,orgdep,health05,diam06,ht06,live06,herb06,health08,ht08,diam08,hbro08,leafm08,db08,brok08,aph08,live11,diam11,ht11,har11,wtnew11,wtold11,wttot11
BF,87,12,LP,0,2,4.3,14,1,0,2,15,9,0,0,0,0,0,1,30.5,189.4,0,NA,NA,NA
BF,87,13,LP,0,2,2.4,8.5,1,0,2,15.5,8.2,0,0,0,0,0,1,33.1,188.4,0,NA,NA,NA
BF,87,14,LP,0,1,1.7,6.2,1,0,2,13.5,7.8,0,0,0,0,0,1,35.6,190.5,0,NA,NA,NA
BF,87,1,PB,0,NA,3.6,4.4,1,0,2,10.9,4.8,0,0,0,0,0,1,6.9,78,1,1.4,3.8,5.2
BF,87,2,PB,0,NA,7,19.6,1,0,2,23.5,14,0,0,0,0,0,1,39.6,217,1,211.8,375.9,587.7
BF,87,3,PB,0,NA,4.3,13.8,1,0,2,11.5,8.3,0,0,0,0,0,1,19.2,150.2,1,33.4,4.6,38
BF,87,4,PB,0,NA,5.8,5.7,1,0,2,21.5,9.4,0,0,0,0,0,1,18.5,178,1,27.7,52.5,80.2
BF,87,5,PB,0,NA,6.4,4.2,1,0,2,17,9.4,0,0,0,0,0,1,20.2,153.3,0,NA,NA,NA
BF,87,6,PB,0,NA,4,17.3,1,0,2,17.5,5.7,0,0,0,0,0,1,12.1,137.2,1,20.2,45.7,65.9
BF,87,7,PB,0,NA,4,11.5,1,0,2,15,7.8,0,0,0,0,0,1,12.1,95.9,1,12.4,16.8,29.2
BF,87,8,PB,2,NA,4.6,6.2,1,0,2,6,7.3,1,0,0,0,0,1,11.2,86.6,0,NA,NA,NA
BF,87,9,PB,0,NA,3,3.7,1,0,2,5,3.7,0,0,0,0,0,1,22.3,225,0,NA,NA,NA
BF,87,10,PB,0,NA,3.7,2.5,1,0,2,3.5,4.5,0,0,0,0,0,1,11,144.2,0,NA,NA,NA
BF,87,1,TA,0,1,2.7,3.2,1,0,2,2.6,3.8,0,0,0,0,0,1,4.9,40.5,1,1.4,2.5,3.9
BF,87,2,TA,0,2,6,19.1,1,0,2,38,8.3,0,0,0,0,0,1,11.3,83.2,1,8.6,28.5,37.1
BF,87,3,TA,0,2,5,28.7,1,0,2,18.5,7.5,0,0,0,0,0,1,12.3,78.7,1,9.8,22.2,32
BF,87,4,TA,0,1,4.1,1.9,1,0,2,1.5,4.6,0,0,0,0,0,1,5,52.1,1,1.2,3.7,4.9
BF,87,5,TA,0,1,5.7,11.4,1,0,2,18.5,7.7,0,0,0,0,0,1,14.4,130.4,1,21.8,60.6,82.4
BF,87,6,TA,0,1,6,28.5,1,0,2,8,9.2,1,0,0,0,0,1,14.9,119,1,25.9,60.2,86.1
BF,87,7,TA,0,1,5,4.8,1,0,2,30,6.3,0,0,0,0,0,1,8.1,77,1,4.5,9.6,14.1
BF,87,8,TA,2,NA,4.5,8.3,1,0,2,11,5.7,0,0,0,0,0,1,7.2,71.2,0,NA,NA,NA
BF,87,9,TA,0,NA,2.8,1.6,1,0,1,3.5,3.5,0,0,0,0,0,1,6.2,63.1,0,NA,NA,NA
BF,87,10,TA,0,NA,4,4.8,1,0,2,3,4,0,0,0,0,0,1,6.3,70,0,NA,NA,NA
BF,87,1,WS,0,2,1.6,3.9,1,0,2,2.9,4.1,0,0,0,0,0,1,4.4,44,1,2,5.9,7.9
BF,87,2,WS,0,2,3.7,4.2,1,0,2,12.6,9.5,0,0,0,0,0,1,7.4,92,1,13.7,76,89.7
BF,87,3,WS,0,2,2.8,10.2,1,0,2,14,6,0,0,0,0,0,1,1.12,50.8,1,4.9,30.6,35.5
BF,87,4,WS,0,2,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
BF,87,5,WS,0,1,3,14.1,1,0,2,9,6.1,0,0,0,0,0,1,11.6,83.4,1,10.7,45.5,56.2
BF,87,6,WS,0,1,2.8,6.7,1,0,2,11.5,8.1,0,0,0,0,0,1,14.5,73.1,1,9.7,40.1,49.8
BF,87,7,WS,0,2,4.6,9.7,1,0,2,9.5,5.7,0,0,0,0,0,1,10.4,56.6,1,7,29.6,36.6
BF,87,8,WS,2,2,4,18.4,1,0,2,10,5.2,0,0,0,0,0,1,9.9,50.8,0,NA,NA,NA
BF,87,9,WS,0,2,2.1,3.5,1,0,2,3,3.3,0,0,0,0,0,1,5.9,49.8,0,NA,NA,NA
BF,87,10,WS,0,1,2.2,4,1,0,2,4,2.9,0,0,0,0,0,1,9.9,23.1,0,NA,NA,NA
BF,87,11,WS,0,2,2.4,8.5,1,0,2,4.5,2.9,0,0,0,0,0,1,5.8,54.6,0,NA,NA,NA
BF,87,12,WS,0,1,3.4,6.8,1,0,2,14.5,6.1,0,0,0,0,0,1,10.7,56,0,NA,NA,NA
BF,87,13,WS,0,2,2.3,4,1,0,2,4,3.2,0,0,0,0,0,1,4.9,34.4,0,NA,NA,NA
BF,87,14,WS,0,1,2.1,2.5,1,0,2,3.5,2.6,0,0,0,0,0,1,7.1,40.6,0,NA,NA,NA
BF,91,1,BS,9,2,1.8,1.6,1,0,1,1.2,5,0,0,0,0,0,1,4.1,81.4,1,2.3,4.6,6.9
BF,91,2,BS,12,1,1.4,1.1,1,0,1,1,4,0,0,0,0,0,1,3.4,24.3,1,1.5,2.9,4.4
BF,91,3,BS,14,2,1.7,1.6,1,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
BF,91,4,BS,17,2,1.3,1.3,1,0,1,0.1,2,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
BF,91,5,BS,15,2,1.4,1.3,1,0,1,0.6,2,0,0,0,0,0,1,3.4,13.1,1,0.4,0.8,1.2
BF,91,6,BS,14,2,1.3,0,1,0,1,0.2,4,0,0,0,0,0,1,2.6,11.5,1,0.5,1.3,1.8
BF,91,7,BS,18,2,1.2,0.5,1,0,1,0.3,3,0,0,0,0,0,1,3.3,20.9,1,1.1,2.4,3.5
BF,91,8,BS,5,2,1.4,0.8,1,0,1,0.3,3.6,0,0,0,0,0,1,3.3,18.9,0,NA,NA,NA
BF,91,9,BS,11,2,1.9,2.5,1,0,2,3,4.6,0,0,0,0,0,1,5.8,31.2,0,NA,NA,NA
BF,91,10,BS,18,2,2.1,1,1,0,1,0.5,2.3,0,0,0,0,0,1,2.4,15.2,0,NA,NA,NA
BF,91,11,BS,13,NA,0.9,1.3,1,0,1,0.4,2.7,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
BF,91,12,BS,16,2,1,1,1,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
BF,91,13,BS,12,2,1.2,1.3,1,0,1,1,2.4,0,0,0,0,0,1,2.1,10.4,0,NA,NA,NA
BF,91,14,BS,10,2,1.3,0.8,1,0,1,1,7.8,0,0,0,0,0,1,2.2,14.1,0,NA,NA,NA
BF,91,1,LP,9,2,1.9,2.9,1,0,2,2,5,0,0,0,0,0,1,10,82.5,1,5.4,22.9,28.3
BF,91,2,LP,12,2,2,3.1,1,0,2,3.2,6,0,0,0,0,0,1,18,92.4,1,22.8,90.5,113.3
BF,91,3,LP,14,1,2,2.6,1,0,1,0.6,2,0,0,0,0,0,1,4.7,23,1,2.8,2.9,5.7
BF,91,4,LP,17,2,1.5,0.8,1,0,1,0.4,4,0,0,0,0,0,1,6,36.6,1,3.1,5.8,8.9
BF,91,5,LP,15,2,1.8,2,1,0,1,0.7,3,0,0,0,0,0,1,3.6,21.2,1,0.7,1.9,2.6
BF,91,6,LP,14,2,1.9,3.4,1,0,1,0.1,4,0,0,0,0,0,1,7.6,38,1,3.3,11.3,14.6
BF,91,7,LP,18,2,1.5,2.4,1,0,1,1.2,4,0,0,0,0,0,1,7.3,40.3,1,1.6,9.6,11.2
BF,91,8,LP,5,1,1.8,0.3,1,0,1,0.5,4.3,0,0,0,0,0,1,7.5,35.6,0,NA,NA,NA
BF,91,9,LP,11,2,1.7,2.6,1,0,2,6,4.1,0,0,0,0,0,1,9.4,46.6,0,NA,NA,NA
BF,91,10,LP,18,1,1.9,2.1,1,0,1,2.5,3.7,0,0,0,0,0,1,4,27.6,0,NA,NA,NA
BF,91,11,LP,13,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
BF,91,12,LP,16,2,1.7,2.2,1,0,1,2.5,3.9,0,0,0,0,0,1,3.2,15.3,0,NA,NA,NA
BF,91,13,LP,12,2,1.3,2.9,1,0,1,2.5,3.8,0,0,0,0,0,1,2.1,16,0,NA,NA,NA
BF,91,14,LP,10,2,1.6,3.1,1,0,1,4,3.9,0,0,0,0,0,1,7.5,39.1,0,NA,NA,NA
BF,91,1,TA,9,1,3.5,3.7,1,0,2,2.2,7,1,0,0,0,0,1,5,55.4,1,1.2,2.4,3.6
BF,91,2,TA,12,1,3.2,4.7,1,0,2,1.1,3,0,0,0,0,0,1,4,24.1,1,0.8,1,1.8
BF,91,3,TA,14,1,3.4,1.9,1,0,1,0.5,4,0,0,0,0,0,1,4.6,41.2,1,0.8,2.1,2.9
BF,91,4,TA,17,1,3.2,1.1,1,0,2,0.3,4,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
BF,91,5,TA,15,1,2.9,1.6,1,0,1,0.6,4,0,0,0,0,0,1,4.2,45.6,1,0.4,1.9,2.3
BF,91,6,TA,14,2,4.4,1,1,0,1,0.4,6,0,0,0,0,0,1,5.1,51.1,1,0.3,2.8,3.1
BF,91,7,TA,18,2,3.7,2.8,1,0,2,0.7,5,0,0,0,0,0,1,5.6,41.3,1,0.2,2.7,2.9
BF,91,1,WS,9,2,1.6,1.1,1,0,1,1,3,0,0,0,0,0,1,3.6,25.5,1,0.7,3.1,3.8
BF,91,2,WS,12,1,2.1,1.1,1,0,1,1,1,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
BF,91,3,WS,14,2,1.5,1.3,1,0,1,0.3,2,0,0,0,0,0,1,2.8,23.4,1,1.3,2.1,3.4
BF,91,4,WS,17,2,1.4,1.7,1,0,1,0.2,3,0,0,0,0,0,1,2.7,22.2,1,0.7,1.1,1.8
BF,91,5,WS,15,2,1.7,1.5,1,0,1,0.2,2,0,0,0,0,0,1,3.5,21.8,1,1.1,2.3,3.4
BF,91,6,WS,14,2,1.7,0,1,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
BF,91,7,WS,18,2,1.4,2,1,0,1,0.6,3,0,0,0,0,0,1,3.7,21,1,1.7,4.1,5.8
BF,91,8,WS,5,2,1.4,0.5,1,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
BF,91,9,WS,11,2,3,9.7,1,0,2,10,9.3,0,0,0,0,0,1,10.1,37.2,0,NA,NA,NA
BF,91,10,WS,18,2,1.5,0.8,1,0,1,1,3.4,0,0,0,0,0,1,2.3,15,0,NA,NA,NA
BF,91,11,WS,13,2,1.6,1.2,1,0,1,1,4,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
BF,91,12,WS,16,2,1.5,0.7,1,0,1,0,2.9,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
BF,91,13,WS,12,2,1.1,0.7,1,0,1,2,1.2,0,0,0,0,0,1,3.3,20.5,0,NA,NA,NA
BF,91,14,WS,10,2,1.5,1.5,1,0,1,0.5,4.8,0,0,0,0,0,1,4.6,20.9,0,NA,NA,NA
BF,92,1,BS,10,2,2,1,1,0,2,1.5,2,0,0,0,0,0,1,3.8,32.3,1,1.6,5.2,6.8
BF,92,2,BS,10,2,1.3,0.8,1,0,1,0.5,2,0,0,0,0,0,1,2.9,15.5,1,0.4,1,1.4
BF,92,3,BS,4,2,1.3,1.1,1,0,1,0.5,2,0,0,0,0,0,1,2.9,22.1,1,0.8,2.5,3.3
BF,92,4,BS,1,2,1.4,0,1,0,2,0.5,3,0,0,0,0,0,1,4.7,26.1,1,1.4,3.5,4.9
BF,92,5,BS,5,2,1.5,1.2,1,0,2,1.5,3,0,0,0,0,0,1,6.3,31.3,1,3.2,6.9,10.1
BF,92,6,BS,14,2,1.7,4.2,1,0,2,6.9,0.5,0,0,0,0,0,1,9.4,55.6,1,10.9,35.6,46.5
BF,92,7,BS,8,2,1.3,7.3,1,0,2,6.1,0.4,0,0,0,0,0,1,9.3,69.1,1,18.3,25,43.3
BF,92,8,BS,13,2,1.2,2.1,1,0,2,3,4.3,0,0,0,0,0,1,3.4,21.5,0,NA,NA,NA
BF,92,9,BS,10,2,1.3,2.2,1,0,1,3.5,3.9,0,0,0,0,0,1,4.6,21.6,0,NA,NA,NA
BF,92,10,BS,2,2,1,1.2,1,0,1,1.5,3.3,0,0,0,0,0,1,5.5,39.4,0,NA,NA,NA
BF,92,11,BS,13,2,1.3,2,1,0,2,2.5,5.5,0,0,0,0,0,1,6,51.2,0,NA,NA,NA
BF,92,12,BS,15,2,1.1,2,1,0,2,4.5,3.4,0,0,0,0,0,1,5.5,49.5,0,NA,NA,NA
BF,92,13,BS,6,2,NA,NA,NA,0,-,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
BF,92,14,BS,4,2,2.1,4.2,1,0,2,14.5,5.2,0,0,0,0,0,1,11.6,81,0,NA,NA,NA
BF,92,1,LP,10,2,2.4,2,1,0,1,2.3,5,0,0,0,0,0,1,11.7,63.2,1,12,33.8,45.8
BF,92,2,LP,10,2,2.1,3,1,0,1,2.7,5,0,0,0,0,0,1,6.4,31.3,1,4.5,9,13.5
BF,92,3,LP,4,2,2.8,2.5,1,0,2,1,3,0,0,0,0,0,1,6.8,38.6,1,2.5,7.5,10
BF,92,4,LP,1,2,2,3.1,1,0,2,2.5,5,0,0,0,0,0,1,11.9,64.9,1,14.4,34.1,48.5
BF,92,5,LP,5,2,2,3.8,1,0,1,3.5,6,0,0,0,0,0,1,7.3,37,1,4.1,10.4,14.5
BF,92,6,LP,14,2,2.1,10.8,1,0,2,10.7,0.6,0,0,0,0,0,1,15.9,97.4,1,15,70.9,85.9
BF,92,7,LP,8,2,2.5,7.1,1,0,2,5.9,0.5,0,0,0,0,0,1,13.2,65.6,1,26,42.6,68.6
BF,92,8,LP,13,2,2,3.2,1,0,1,4.5,4.9,0,0,0,0,0,1,5.9,31.3,0,NA,NA,NA
BF,92,9,LP,10,1,2.2,5.5,1,0,1,8.5,1.3,0,0,0,0,0,1,9,50,0,NA,NA,NA
BF,92,10,LP,2,2,1.6,3,1,0,2,6.5,5.5,0,0,0,0,0,1,16.6,85.6,0,NA,NA,NA
BF,92,11,LP,13,1,2.8,4.5,1,0,2,2,6.1,0,0,0,0,0,1,19.4,80.9,0,NA,NA,NA
BF,92,12,LP,15,2,2.1,5.3,1,0,2,6,5.1,0,0,0,0,0,1,8.9,48.6,0,NA,NA,NA
BF,92,13,LP,6,2,2.2,5,1,0,2,2,7.7,0,0,0,0,0,1,18.3,91.4,0,NA,NA,NA
BF,92,14,LP,4,2,3.2,7.2,1,0,2,22,8.8,0,0,0,0,0,1,21.2,141.1,0,NA,NA,NA
BF,92,1,TA,10,2,3.8,1.5,1,0,2,6,5,0,0,0,0,0,1,5.3,60.1,1,2,5.5,7.5
BF,92,2,TA,10,2,3.5,0.7,1,0,2,6.6,5,0,0,0,0,0,1,6.7,46.5,0,0,2.6,2.6
BF,92,3,TA,4,2,3.9,12.1,1,0,2,4.5,5,0,0,0,0,0,1,5.3,65,1,0.8,3.8,4.6
BF,92,4,TA,1,2,2.4,2,1,0,2,1.5,1,0,0,0,0,0,1,2.4,8.3,1,0.2,0.1,0.3
BF,92,5,TA,5,2,3,2,1,0,2,0.5,3,1,0,0,0,0,1,6.4,59.1,1,2.7,5.6,8.3
BF,92,6,TA,14,2,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
BF,92,7,TA,8,2,3.4,2.8,1,0,2,1.5,0.5,1,0,0,0,0,0,NA,NA,0,NA,NA,NA
BF,92,1,WS,10,1,1.3,1.3,1,0,1,0.5,2,0,0,0,0,0,1,2.3,16.1,1,0.3,1.2,1.5
BF,92,2,WS,10,2,1.9,1.6,1,0,2,1.5,3,0,0,0,0,0,1,3.5,28.8,1,0.7,2.5,3.2
BF,92,3,WS,4,2,1.3,2.5,1,0,2,0.5,4,0,0,0,0,0,1,4.7,37.2,1,1.3,6.1,7.4
BF,92,4,WS,1,2,1.1,0.7,1,0,1,0.5,1,0,0,0,0,0,1,1.7,11.2,1,0.4,0.6,1
BF,92,5,WS,5,2,1.4,1.8,1,0,2,2.7,3,0,0,0,0,0,1,5.4,25.5,1,1.6,7.8,9.4
BF,92,6,WS,14,2,2,7.5,1,0,2,11,0.5,0,0,0,0,0,1,7.1,59.5,1,3.8,18.9,22.7
BF,92,7,WS,8,2,2.3,7.8,1,0,2,5.6,0.3,0,0,0,0,0,1,6.6,52,1,9.5,13.7,23.2
BF,92,8,WS,13,1,1.7,1.2,1,0,1,1,3.4,0,0,0,0,0,1,2.5,14.2,0,NA,NA,NA
BF,92,9,WS,10,2,1.5,0,1,0,1,1,2.1,0,0,0,0,0,1,4,18.1,0,NA,NA,NA
BF,92,10,WS,2,2,2.1,2.7,1,0,2,2.5,4.7,0,0,0,0,0,1,6.8,45.8,0,NA,NA,NA
BF,92,11,WS,13,2,2.2,1.7,1,0,2,1.5,4.8,0,0,0,0,0,1,8.4,39.5,0,NA,NA,NA
BF,92,12,WS,15,2,2.8,4.2,1,0,2,4.5,4.5,0,0,0,0,0,1,6.5,50.1,0,NA,NA,NA
BF,92,13,WS,6,2,1.8,5.8,1,0,2,6,5.9,0,0,0,0,0,1,13.6,99.5,0,NA,NA,NA
BF,92,14,WS,4,2,2.8,8.2,1,0,2,11,7.4,0,0,0,0,0,1,15.8,84.5,0,NA,NA,NA
